 ***************************遗传算法进化代数:   1 最大目标函数值:  0.7483****** 耗时:     6s*****************************************
 ***************************遗传算法进化代数:   2 最大目标函数值:  0.7052****** 耗时:    11s*****************************************
 ***************************遗传算法进化代数:   3 最大目标函数值:  0.6892****** 耗时:    17s*****************************************
 ***************************遗传算法进化代数:   4 最大目标函数值:  0.6914****** 耗时:    23s*****************************************
 ***************************遗传算法进化代数:   5 最大目标函数值:  0.6800****** 耗时:    29s*****************************************
 ***************************遗传算法进化代数:   6 最大目标函数值:  0.6631****** 耗时:    35s*****************************************
 ***************************遗传算法进化代数:   7 最大目标函数值:  0.6605****** 耗时:    42s*****************************************
 ***************************遗传算法进化代数:   8 最大目标函数值:  0.6525****** 耗时:    48s*****************************************
 ***************************遗传算法进化代数:   9 最大目标函数值:  0.6438****** 耗时:    53s*****************************************
 ***************************遗传算法进化代数:  10 最大目标函数值:  0.6385****** 耗时:    59s*****************************************
 ***************************遗传算法进化代数:  11 最大目标函数值:  0.6363****** 耗时:    65s*****************************************
 ***************************遗传算法进化代数:  12 最大目标函数值:  0.6249****** 耗时:    71s*****************************************
 ***************************遗传算法进化代数:  13 最大目标函数值:  0.6168****** 耗时:    77s*****************************************
 ***************************遗传算法进化代数:  14 最大目标函数值:  0.6132****** 耗时:    82s*****************************************
 ***************************遗传算法进化代数:  15 最大目标函数值:  0.6017****** 耗时:    88s*****************************************
 ***************************遗传算法进化代数:  16 最大目标函数值:  0.5955****** 耗时:    94s*****************************************
 ***************************遗传算法进化代数:  17 最大目标函数值:  0.5952****** 耗时:   100s*****************************************
 ***************************遗传算法进化代数:  18 最大目标函数值:  0.5867****** 耗时:   106s*****************************************
 ***************************遗传算法进化代数:  19 最大目标函数值:  0.5754****** 耗时:   112s*****************************************
 ***************************遗传算法进化代数:  20 最大目标函数值:  0.5663****** 耗时:   118s*****************************************


 *************************************************************
 *************并行遗传算法率定swat参数**********************


 开始时间: 20170508 07:57:56:436   结束时间: 20170508 07:59:54:615    历时:  118s
 ***************************遗传算法进化代数:  20 最大目标函数值:  0.6231****** 耗时:   117s*****************************************


 *************************************************************
 *************并行遗传算法率定swat参数**********************


 开始时间: 20170508 07:59:54:763   结束时间: 20170508 08:01:51:415    历时:  117s


 率定的参数个数:  4 迭代次数:   20  种子个数:   64  进程数:   16


 the best simulate: the recur_num =  1    the seed_num =  1


 best object function value(  0.7642) not arrive the threshold(0.90)


 *************************************************************
 *************************************************************
 ***************************遗传算法进化代数:   1 最大目标函数值:  0.7621****** 耗时:     6s*****************************************
 ***************************遗传算法进化代数:   2 最大目标函数值:  0.7191****** 耗时:    12s*****************************************
 ***************************遗传算法进化代数:   3 最大目标函数值:  0.6833****** 耗时:    18s*****************************************
 ***************************遗传算法进化代数:   4 最大目标函数值:  0.6865****** 耗时:    23s*****************************************
 ***************************遗传算法进化代数:   5 最大目标函数值:  0.6761****** 耗时:    29s*****************************************
 ***************************遗传算法进化代数:   6 最大目标函数值:  0.6738****** 耗时:    35s*****************************************
 ***************************遗传算法进化代数:   7 最大目标函数值:  0.6663****** 耗时:    41s*****************************************
 ***************************遗传算法进化代数:   8 最大目标函数值:  0.6628****** 耗时:    47s*****************************************
 ***************************遗传算法进化代数:   9 最大目标函数值:  0.6617****** 耗时:    53s*****************************************
 ***************************遗传算法进化代数:  10 最大目标函数值:  0.6622****** 耗时:    59s*****************************************
 ***************************遗传算法进化代数:  11 最大目标函数值:  0.6601****** 耗时:    65s*****************************************
 ***************************遗传算法进化代数:  12 最大目标函数值:  0.6587****** 耗时:    71s*****************************************
 ***************************遗传算法进化代数:  13 最大目标函数值:  0.6599****** 耗时:    76s*****************************************
 ***************************遗传算法进化代数:  14 最大目标函数值:  0.6563****** 耗时:    82s*****************************************
 ***************************遗传算法进化代数:  15 最大目标函数值:  0.6561****** 耗时:    88s*****************************************
 ***************************遗传算法进化代数:  16 最大目标函数值:  0.6581****** 耗时:    93s*****************************************
 ***************************遗传算法进化代数:  17 最大目标函数值:  0.6509****** 耗时:    99s*****************************************
 ***************************遗传算法进化代数:  18 最大目标函数值:  0.6478****** 耗时:   105s*****************************************
 ***************************遗传算法进化代数:  19 最大目标函数值:  0.6466****** 耗时:   111s*****************************************
 ***************************遗传算法进化代数:  20 最大目标函数值:  0.6436****** 耗时:   116s*****************************************


 *************************************************************
 *************并行遗传算法率定swat参数**********************


 开始时间: 20170508 08:01:51:564   结束时间: 20170508 08:03:47:839    历时:  116s


 率定的参数个数:  4 迭代次数:   20  种子个数:   64  进程数:   16


 the best simulate: the recur_num =  1    the seed_num =  3


 best object function value(  0.7621) not arrive the threshold(0.90)


 *************************************************************
 *************************************************************
 ***************************遗传算法进化代数:   1 最大目标函数值:  0.7837****** 耗时:     6s*****************************************
 ***************************遗传算法进化代数:   2 最大目标函数值:  0.7248****** 耗时:    13s*****************************************
 ***************************遗传算法进化代数:   3 最大目标函数值:  0.7170****** 耗时:    18s*****************************************
 ***************************遗传算法进化代数:   4 最大目标函数值:  0.7124****** 耗时:    24s*****************************************
 ***************************遗传算法进化代数:   5 最大目标函数值:  0.7012****** 耗时:    30s*****************************************
 ***************************遗传算法进化代数:   6 最大目标函数值:  0.6955****** 耗时:    36s*****************************************
 ***************************遗传算法进化代数:   7 最大目标函数值:  0.6901****** 耗时:    42s*****************************************
 ***************************遗传算法进化代数:   8 最大目标函数值:  0.6859****** 耗时:    47s*****************************************
 ***************************遗传算法进化代数:   9 最大目标函数值:  0.6839****** 耗时:    53s*****************************************
 ***************************遗传算法进化代数:  10 最大目标函数值:  0.6782****** 耗时:    59s*****************************************
 ***************************遗传算法进化代数:  11 最大目标函数值:  0.6809****** 耗时:    64s*****************************************
 ***************************遗传算法进化代数:  12 最大目标函数值:  0.6817****** 耗时:    70s*****************************************
 ***************************遗传算法进化代数:  13 最大目标函数值:  0.6752****** 耗时:    76s*****************************************
 ***************************遗传算法进化代数:  14 最大目标函数值:  0.6745****** 耗时:    82s*****************************************
 ***************************遗传算法进化代数:  15 最大目标函数值:  0.6656****** 耗时:    88s*****************************************
 ***************************遗传算法进化代数:  16 最大目标函数值:  0.6577****** 耗时:    94s*****************************************
 ***************************遗传算法进化代数:  17 最大目标函数值:  0.6516****** 耗时:    99s*****************************************
 ***************************遗传算法进化代数:  18 最大目标函数值:  0.6468****** 耗时:   105s*****************************************
 ***************************遗传算法进化代数:  19 最大目标函数值:  0.6401****** 耗时:   111s*****************************************
 ***************************遗传算法进化代数:  20 最大目标函数值:  0.6335****** 耗时:   117s*****************************************


 *************************************************************
 *************并行遗传算法率定swat参数**********************


 开始时间: 20170508 08:03:47:984   结束时间: 20170508 08:05:44:628    历时:  117s


 率定的参数个数:  4 迭代次数:   20  种子个数:   64  进程数:   16


 the best simulate: the recur_num =  1    the seed_num =  4


 best object function value(  0.7837) not arrive the threshold(0.90)


 *************************************************************
 *************************************************************
 ***************************遗传算法进化代数:   1 最大目标函数值:  0.7606****** 耗时:     6s*****************************************
 ***************************遗传算法进化代数:   2 最大目标函数值:  0.7305****** 耗时:    12s*****************************************
 ***************************遗传算法进化代数:   3 最大目标函数值:  0.6997****** 耗时:    18s*****************************************
 ***************************遗传算法进化代数:   4 最大目标函数值:  0.6907****** 耗时:    23s*****************************************
 ***************************遗传算法进化代数:   5 最大目标函数值:  0.6881****** 耗时:    29s*****************************************
 ***************************遗传算法进化代数:   6 最大目标函数值:  0.6825****** 耗时:    35s*****************************************
 ***************************遗传算法进化代数:   7 最大目标函数值:  0.6710****** 耗时:    41s*****************************************
 ***************************遗传算法进化代数:   8 最大目标函数值:  0.6692****** 耗时:    47s*****************************************
 ***************************遗传算法进化代数:   9 最大目标函数值:  0.6682****** 耗时:    53s*****************************************
 ***************************遗传算法进化代数:  10 最大目标函数值:  0.6725****** 耗时:    59s*****************************************
 ***************************遗传算法进化代数:  11 最大目标函数值:  0.6713****** 耗时:    65s*****************************************
 ***************************遗传算法进化代数:  12 最大目标函数值:  0.6671****** 耗时:    71s*****************************************
 ***************************遗传算法进化代数:  13 最大目标函数值:  0.6653****** 耗时:    77s*****************************************
 ***************************遗传算法进化代数:  14 最大目标函数值:  0.6608****** 耗时:    82s*****************************************
 ***************************遗传算法进化代数:  15 最大目标函数值:  0.6580****** 耗时:    88s*****************************************
 ***************************遗传算法进化代数:  16 最大目标函数值:  0.6592****** 耗时:    94s*****************************************
 ***************************遗传算法进化代数:  17 最大目标函数值:  0.6610****** 耗时:   100s*****************************************
 ***************************遗传算法进化代数:  18 最大目标函数值:  0.6627****** 耗时:   105s*****************************************
 ***************************遗传算法进化代数:  19 最大目标函数值:  0.6577****** 耗时:   111s*****************************************
 ***************************遗传算法进化代数:  20 最大目标函数值:  0.6540****** 耗时:   116s*****************************************


 *************************************************************
 *************并行遗传算法率定swat参数**********************


 开始时间: 20170508 08:05:44:782   结束时间: 20170508 08:07:41:097    历时:  117s


 率定的参数个数:  4 迭代次数:   20  种子个数:   64  进程数:   16


 the best simulate: the recur_num =  1    the seed_num =  6


 best object function value(  0.7606) not arrive the threshold(0.90)


 *************************************************************
 *************************************************************
 ***************************遗传算法进化代数:   1 最大目标函数值:  0.7775****** 耗时:     6s*****************************************
 ***************************遗传算法进化代数:   2 最大目标函数值:  0.7294****** 耗时:    11s*****************************************
 ***************************遗传算法进化代数:   3 最大目标函数值:  0.7108****** 耗时:    17s*****************************************
 ***************************遗传算法进化代数:   4 最大目标函数值:  0.6795****** 耗时:    23s*****************************************
 ***************************遗传算法进化代数:   5 最大目标函数值:  0.6697****** 耗时:    29s*****************************************
 ***************************遗传算法进化代数:   6 最大目标函数值:  0.6698****** 耗时:    35s*****************************************
 ***************************遗传算法进化代数:   7 最大目标函数值:  0.6681****** 耗时:    41s*****************************************
 ***************************遗传算法进化代数:   8 最大目标函数值:  0.6670****** 耗时:    47s*****************************************
 ***************************遗传算法进化代数:   9 最大目标函数值:  0.6672****** 耗时:    52s*****************************************
 ***************************遗传算法进化代数:  10 最大目标函数值:  0.6585****** 耗时:    58s*****************************************
 ***************************遗传算法进化代数:  11 最大目标函数值:  0.6535****** 耗时:    64s*****************************************
 ***************************遗传算法进化代数:  12 最大目标函数值:  0.6561****** 耗时:    70s*****************************************
 ***************************遗传算法进化代数:  13 最大目标函数值:  0.6546****** 耗时:    76s*****************************************
 ***************************遗传算法进化代数:  14 最大目标函数值:  0.6547****** 耗时:    81s*****************************************
 ***************************遗传算法进化代数:  15 最大目标函数值:  0.6547****** 耗时:    87s*****************************************
 ***************************遗传算法进化代数:  16 最大目标函数值:  0.6546****** 耗时:    93s*****************************************
 ***************************遗传算法进化代数:  17 最大目标函数值:  0.6466****** 耗时:    98s*****************************************
 ***************************遗传算法进化代数:  18 最大目标函数值:  0.6423****** 耗时:   104s*****************************************
 ***************************遗传算法进化代数:  19 最大目标函数值:  0.6427****** 耗时:   110s*****************************************
 ***************************遗传算法进化代数:  20 最大目标函数值:  0.6295****** 耗时:   116s*****************************************


 *************************************************************
 *************并行遗传算法率定swat参数**********************


 开始时间: 20170508 08:07:41:238   结束时间: 20170508 08:09:37:231    历时:  116s


 率定的参数个数:  4 迭代次数:   20  种子个数:   64  进程数:   16


 the best simulate: the recur_num =  1    the seed_num =  2


 best object function value(  0.7775) not arrive the threshold(0.90)


 *************************************************************
 *************************************************************
 ***************************遗传算法进化代数:   1 最大目标函数值:  0.7776****** 耗时:     6s*****************************************
 ***************************遗传算法进化代数:   2 最大目标函数值:  0.7129****** 耗时:    12s*****************************************
 ***************************遗传算法进化代数:   3 最大目标函数值:  0.7114****** 耗时:    18s*****************************************
 ***************************遗传算法进化代数:   4 最大目标函数值:  0.6896****** 耗时:    23s*****************************************
 ***************************遗传算法进化代数:   5 最大目标函数值:  0.6812****** 耗时:    29s*****************************************
 ***************************遗传算法进化代数:   6 最大目标函数值:  0.6793****** 耗时:    35s*****************************************
 ***************************遗传算法进化代数:   7 最大目标函数值:  0.6739****** 耗时:    41s*****************************************
 ***************************遗传算法进化代数:   8 最大目标函数值:  0.6697****** 耗时:    47s*****************************************
 ***************************遗传算法进化代数:   9 最大目标函数值:  0.6672****** 耗时:    52s*****************************************
 ***************************遗传算法进化代数:  10 最大目标函数值:  0.6526****** 耗时:    58s*****************************************
 ***************************遗传算法进化代数:  11 最大目标函数值:  0.6534****** 耗时:    64s*****************************************
 ***************************遗传算法进化代数:  12 最大目标函数值:  0.6491****** 耗时:    70s*****************************************
 ***************************遗传算法进化代数:  13 最大目标函数值:  0.6475****** 耗时:    75s*****************************************
 ***************************遗传算法进化代数:  14 最大目标函数值:  0.6419****** 耗时:    81s*****************************************
 ***************************遗传算法进化代数:  15 最大目标函数值:  0.6371****** 耗时:    87s*****************************************
 ***************************遗传算法进化代数:  16 最大目标函数值:  0.6341****** 耗时:    93s*****************************************
 ***************************遗传算法进化代数:  17 最大目标函数值:  0.6313****** 耗时:    99s*****************************************
 ***************************遗传算法进化代数:  18 最大目标函数值:  0.6189****** 耗时:   105s*****************************************
 ***************************遗传算法进化代数:  19 最大目标函数值:  0.6144****** 耗时:   111s*****************************************
 ***************************遗传算法进化代数:  20 最大目标函数值:  0.6088****** 耗时:   117s*****************************************


 *************************************************************
 *************并行遗传算法率定swat参数**********************


 开始时间: 20170508 08:09:37:372   结束时间: 20170508 08:11:34:433    历时:  117s


 率定的参数个数:  4 迭代次数:   20  种子个数:   64  进程数:   16


 the best simulate: the recur_num =  1    the seed_num =  8


 best object function value(  0.7776) not arrive the threshold(0.90)


 *************************************************************
 *************************************************************
 ***************************遗传算法进化代数:   1 最大目标函数值:  0.7849****** 耗时:     6s*****************************************
 ***************************遗传算法进化代数:   2 最大目标函数值:  0.7451****** 耗时:    11s*****************************************
 ***************************遗传算法进化代数:   3 最大目标函数值:  0.7292****** 耗时:    17s*****************************************
 ***************************遗传算法进化代数:   4 最大目标函数值:  0.6771****** 耗时:    24s*****************************************
 ***************************遗传算法进化代数:   5 最大目标函数值:  0.6683****** 耗时:    30s*****************************************
 ***************************遗传算法进化代数:   6 最大目标函数值:  0.6517****** 耗时:    35s*****************************************
 ***************************遗传算法进化代数:   7 最大目标函数值:  0.6467****** 耗时:    41s*****************************************
 ***************************遗传算法进化代数:   8 最大目标函数值:  0.6476****** 耗时:    47s*****************************************
 ***************************遗传算法进化代数:   9 最大目标函数值:  0.6434****** 耗时:    53s*****************************************
 ***************************遗传算法进化代数:  10 最大目标函数值:  0.6297****** 耗时:    59s*****************************************
 ***************************遗传算法进化代数:  11 最大目标函数值:  0.6205****** 耗时:    65s*****************************************
 ***************************遗传算法进化代数:  12 最大目标函数值:  0.6099****** 耗时:    71s*****************************************
 ***************************遗传算法进化代数:  13 最大目标函数值:  0.6092****** 耗时:    78s*****************************************
 ***************************遗传算法进化代数:  14 最大目标函数值:  0.6087****** 耗时:    91s*****************************************
 ***************************遗传算法进化代数:  15 最大目标函数值:  0.6086****** 耗时:   105s*****************************************
 ***************************遗传算法进化代数:  16 最大目标函数值:  0.6077****** 耗时:   119s*****************************************
 ***************************遗传算法进化代数:  17 最大目标函数值:  0.6016****** 耗时:   133s*****************************************
 ***************************遗传算法进化代数:  18 最大目标函数值:  0.5987****** 耗时:   147s*****************************************
 ***************************遗传算法进化代数:  19 最大目标函数值:  0.5930****** 耗时:   160s*****************************************
 ***************************遗传算法进化代数:  20 最大目标函数值:  0.5918****** 耗时:   175s*****************************************


 *************************************************************
 *************并行遗传算法率定swat参数**********************


 开始时间: 20170508 08:11:34:573   结束时间: 20170508 08:14:30:002    历时:  176s


 率定的参数个数:  4 迭代次数:   20  种子个数:   64  进程数:   16


 the best simulate: the recur_num =  1    the seed_num =  2


 best object function value(  0.7849) not arrive the threshold(0.90)


 *************************************************************
 *************************************************************
 ***************************遗传算法进化代数:   1 最大目标函数值:  0.7783****** 耗时:    15s*****************************************
 ***************************遗传算法进化代数:   2 最大目标函数值:  0.7127****** 耗时:    30s*****************************************
 ***************************遗传算法进化代数:   3 最大目标函数值:  0.7073****** 耗时:    44s*****************************************
 ***************************遗传算法进化代数:   4 最大目标函数值:  0.6843****** 耗时:    57s*****************************************
 ***************************遗传算法进化代数:   5 最大目标函数值:  0.6844****** 耗时:    73s*****************************************
 ***************************遗传算法进化代数:   6 最大目标函数值:  0.6844****** 耗时:    86s*****************************************
 ***************************遗传算法进化代数:   7 最大目标函数值:  0.6858****** 耗时:   100s*****************************************
 ***************************遗传算法进化代数:   8 最大目标函数值:  0.6718****** 耗时:   114s*****************************************
 ***************************遗传算法进化代数:   9 最大目标函数值:  0.6667****** 耗时:   129s*****************************************
 ***************************遗传算法进化代数:  10 最大目标函数值:  0.6687****** 耗时:   143s*****************************************
 ***************************遗传算法进化代数:  11 最大目标函数值:  0.6616****** 耗时:   156s*****************************************
 ***************************遗传算法进化代数:  12 最大目标函数值:  0.6606****** 耗时:   169s*****************************************
 ***************************遗传算法进化代数:  13 最大目标函数值:  0.6562****** 耗时:   184s*****************************************
 ***************************遗传算法进化代数:  14 最大目标函数值:  0.6561****** 耗时:   197s*****************************************
 ***************************遗传算法进化代数:  15 最大目标函数值:  0.6508****** 耗时:   210s*****************************************
 ***************************遗传算法进化代数:  16 最大目标函数值:  0.6456****** 耗时:   224s*****************************************
 ***************************遗传算法进化代数:  17 最大目标函数值:  0.6442****** 耗时:   236s*****************************************
 ***************************遗传算法进化代数:  18 最大目标函数值:  0.6427****** 耗时:   251s*****************************************
 ***************************遗传算法进化代数:  19 最大目标函数值:  0.6421****** 耗时:   265s*****************************************
 ***************************遗传算法进化代数:  20 最大目标函数值:  0.6388****** 耗时:   279s*****************************************


 *************************************************************
 *************并行遗传算法率定swat参数**********************


 开始时间: 20170508 08:14:30:608   结束时间: 20170508 08:19:09:538    历时:  279s


 率定的参数个数:  4 迭代次数:   20  种子个数:   64  进程数:   16


 the best simulate: the recur_num =  1    the seed_num =  3


 best object function value(  0.7783) not arrive the threshold(0.90)


 *************************************************************
 *************************************************************
 ***************************遗传算法进化代数:   1 最大目标函数值:  0.7538****** 耗时:    15s*****************************************
 ***************************遗传算法进化代数:   2 最大目标函数值:  0.7053****** 耗时:    28s*****************************************
 ***************************遗传算法进化代数:   3 最大目标函数值:  0.7057****** 耗时:    44s*****************************************
 ***************************遗传算法进化代数:   4 最大目标函数值:  0.6931****** 耗时:    59s*****************************************
 ***************************遗传算法进化代数:   5 最大目标函数值:  0.6798****** 耗时:    73s*****************************************
 ***************************遗传算法进化代数:   6 最大目标函数值:  0.6786****** 耗时:    88s*****************************************
 ***************************遗传算法进化代数:   7 最大目标函数值:  0.6831****** 耗时:   102s*****************************************
 ***************************遗传算法进化代数:   8 最大目标函数值:  0.6766****** 耗时:   116s*****************************************
 ***************************遗传算法进化代数:   9 最大目标函数值:  0.6824****** 耗时:   130s*****************************************
 ***************************遗传算法进化代数:  10 最大目标函数值:  0.6873****** 耗时:   144s*****************************************
 ***************************遗传算法进化代数:  11 最大目标函数值:  0.6833****** 耗时:   159s*****************************************
 ***************************遗传算法进化代数:  12 最大目标函数值:  0.6811****** 耗时:   173s*****************************************
 ***************************遗传算法进化代数:  13 最大目标函数值:  0.6636****** 耗时:   186s*****************************************
 ***************************遗传算法进化代数:  14 最大目标函数值:  0.6538****** 耗时:   200s*****************************************
 ***************************遗传算法进化代数:  15 最大目标函数值:  0.6501****** 耗时:   214s*****************************************
 ***************************遗传算法进化代数:  16 最大目标函数值:  0.6436****** 耗时:   228s*****************************************
 ***************************遗传算法进化代数:  17 最大目标函数值:  0.6395****** 耗时:   242s*****************************************
 ***************************遗传算法进化代数:  18 最大目标函数值:  0.6403****** 耗时:   256s*****************************************
 ***************************遗传算法进化代数:  19 最大目标函数值:  0.6413****** 耗时:   270s*****************************************
 ***************************遗传算法进化代数:  20 最大目标函数值:  0.6377****** 耗时:   284s*****************************************


 *************************************************************
 *************并行遗传算法率定swat参数**********************


 开始时间: 20170508 08:19:10:146   结束时间: 20170508 08:23:54:649    历时:  284s


 率定的参数个数:  4 迭代次数:   20  种子个数:   64  进程数:   16


 the best simulate: the recur_num =  1    the seed_num =  2


 best object function value(  0.7538) not arrive the threshold(0.90)


 *************************************************************
 *************************************************************
 ***************************遗传算法进化代数:   1 最大目标函数值:  0.7521****** 耗时:    14s*****************************************
 ***************************遗传算法进化代数:   2 最大目标函数值:  0.7227****** 耗时:    28s*****************************************
 ***************************遗传算法进化代数:   3 最大目标函数值:  0.7046****** 耗时:    42s*****************************************
 ***************************遗传算法进化代数:   4 最大目标函数值:  0.6823****** 耗时:    55s*****************************************
 ***************************遗传算法进化代数:   5 最大目标函数值:  0.6721****** 耗时:    69s*****************************************
 ***************************遗传算法进化代数:   6 最大目标函数值:  0.6672****** 耗时:    83s*****************************************
 ***************************遗传算法进化代数:   7 最大目标函数值:  0.6648****** 耗时:    98s*****************************************
 ***************************遗传算法进化代数:   8 最大目标函数值:  0.6578****** 耗时:   112s*****************************************
 ***************************遗传算法进化代数:   9 最大目标函数值:  0.6578****** 耗时:   126s*****************************************
 ***************************遗传算法进化代数:  10 最大目标函数值:  0.6579****** 耗时:   141s*****************************************
 ***************************遗传算法进化代数:  11 最大目标函数值:  0.6510****** 耗时:   155s*****************************************
 ***************************遗传算法进化代数:  12 最大目标函数值:  0.6500****** 耗时:   170s*****************************************
 ***************************遗传算法进化代数:  13 最大目标函数值:  0.6497****** 耗时:   184s*****************************************
 ***************************遗传算法进化代数:  14 最大目标函数值:  0.6496****** 耗时:   199s*****************************************
 ***************************遗传算法进化代数:  15 最大目标函数值:  0.6506****** 耗时:   213s*****************************************
 ***************************遗传算法进化代数:  16 最大目标函数值:  0.6458****** 耗时:   226s*****************************************
 ***************************遗传算法进化代数:  17 最大目标函数值:  0.6412****** 耗时:   240s*****************************************
 ***************************遗传算法进化代数:  18 最大目标函数值:  0.6270****** 耗时:   253s*****************************************
 ***************************遗传算法进化代数:  19 最大目标函数值:  0.6275****** 耗时:   268s*****************************************
 ***************************遗传算法进化代数:  20 最大目标函数值:  0.6182****** 耗时:   284s*****************************************


 *************************************************************
 *************并行遗传算法率定swat参数**********************


 开始时间: 20170508 08:23:55:182   结束时间: 20170508 08:28:40:476    历时:  285s


 率定的参数个数:  4 迭代次数:   20  种子个数:   64  进程数:   16


 the best simulate: the recur_num =  1    the seed_num = 15


 best object function value(  0.7521) not arrive the threshold(0.90)


 *************************************************************
 *************************************************************
 ***************************遗传算法进化代数:   1 最大目标函数值:  0.7533****** 耗时:    15s*****************************************
 ***************************遗传算法进化代数:   2 最大目标函数值:  0.7005****** 耗时:    30s*****************************************
 ***************************遗传算法进化代数:   3 最大目标函数值:  0.6870****** 耗时:    44s*****************************************
 ***************************遗传算法进化代数:   4 最大目标函数值:  0.6836****** 耗时:    59s*****************************************
 ***************************遗传算法进化代数:   5 最大目标函数值:  0.6795****** 耗时:    75s*****************************************
 ***************************遗传算法进化代数:   6 最大目标函数值:  0.6607****** 耗时:    89s*****************************************
 ***************************遗传算法进化代数:   7 最大目标函数值:  0.6502****** 耗时:   104s*****************************************
 ***************************遗传算法进化代数:   8 最大目标函数值:  0.6446****** 耗时:   117s*****************************************
 ***************************遗传算法进化代数:   9 最大目标函数值:  0.6433****** 耗时:   133s*****************************************
 ***************************遗传算法进化代数:  10 最大目标函数值:  0.6389****** 耗时:   147s*****************************************
 ***************************遗传算法进化代数:  11 最大目标函数值:  0.6320****** 耗时:   161s*****************************************
 ***************************遗传算法进化代数:  12 最大目标函数值:  0.6325****** 耗时:   176s*****************************************
